run,nb_cc,ethnie,proportion,name_train,correct
7,20,ch,50,Squar_mcau26.jpg,1
7,20,ch,50,Squar_mch16.jpg,1
7,20,ch,50,Squar_fcau14.jpg,1
7,20,ch,50,Squar_fch17.jpg,1
8,20,ch,50,Squar_fcau7.jpg,1
8,20,ch,50,Squar_fch6.jpg,1
8,20,ch,50,Squar_fch10.jpg,0
8,20,ch,50,Squar_mch15.jpg,1
8,20,ch,50,Squar_fcau15.jpg,1
8,20,ch,50,Squar_fch1.jpg,1
8,20,ch,50,Squar_fcau32.jpg,1
8,20,ch,50,Squar_mch28.jpg,1
8,20,ch,50,Squar_fcau12.jpg,1
8,20,ch,50,Squar_mcau18.jpg,0
8,20,ch,50,Squar_mcau20.jpg,1
8,20,ch,50,Squar_Mcau46.jpg,0
8,20,ch,50,Squar_fch22.jpg,1
8,20,ch,50,Squar_mch11.jpg,1
8,20,ch,50,Squar_mcau16.jpg,1
8,20,ch,50,Squar_mcau14.jpg,0
8,20,ch,50,Squar_mcau1.jpg,1
8,20,ch,50,Squar_mcau5.jpg,1
8,20,ch,50,Squar_mcau17.jpg,1
8,20,ch,50,Squar_fcau3.jpg,1
8,20,ch,50,Squar_mch25.jpg,1
8,20,ch,50,Squar_mch18.jpg,1
8,20,ch,50,Squar_mch26.jpg,1
8,20,ch,50,Squar_fcau27.jpg,1
8,20,ch,50,Squar_fch4.jpg,0
8,20,ch,50,Squar_fch16.jpg,1
8,20,ch,50,Squar_mcau2.jpg,0
8,20,ch,50,Squar_fcau24.jpg,1
8,20,ch,50,Squar_mcau12.jpg,1
8,20,ch,50,Squar_mcau25.jpg,1
8,20,ch,50,Squar_fch25.jpg,1
8,20,ch,50,Squar_mcau22.jpg,1
8,20,ch,50,Squar_mch13.jpg,1
8,20,ch,50,Squar_mch14.jpg,1
8,20,ch,50,Squar_fcau9.jpg,1
8,20,ch,50,Squar_mcau7.jpg,1
8,20,ch,50,Squar_mcau6.jpg,0
8,20,ch,50,Squar_fch7.jpg,1
8,20,ch,50,Squar_fcau8.jpg,0
8,20,ch,50,Squar_mch22.jpg,1
8,20,ch,50,Squar_Mcau45.jpg,0
8,20,ch,50,Squar_mcau3.jpg,1
8,20,ch,50,Squar_mch24.jpg,1
8,20,ch,50,Squar_mcau21.jpg,1
8,20,ch,50,Squar_fch27.jpg,1
8,20,ch,50,Squar_mch3.jpg,1
8,20,ch,50,Squar_mch5.jpg,1
8,20,ch,50,Squar_fch14.jpg,1
8,20,ch,50,Squar_mcau8.jpg,1
8,20,ch,50,Squar_fch2.jpg,1
8,20,ch,50,Squar_mcau23.jpg,1
8,20,ch,50,Squar_fch9.jpg,0
8,20,ch,50,Squar_mch23.jpg,1
8,20,ch,50,Squar_mch19.jpg,1
8,20,ch,50,Squar_mch8.jpg,1
8,20,ch,50,Squar_mcau26.jpg,1
8,20,ch,50,Squar_fch18.jpg,0
8,20,ch,50,Squar_fch23.jpg,1
8,20,ch,50,Squar_mch27.jpg,1
8,20,ch,50,Squar_fcau13.jpg,1
8,20,ch,50,Squar_fcau20.jpg,1
8,20,ch,50,Squar_mch21.jpg,1
8,20,ch,50,Squar_fcau5.jpg,1
8,20,ch,50,Squar_fcau10.jpg,1
8,20,ch,50,Squar_fcau18.jpg,1
8,20,ch,50,Squar_fcau34.jpg,1
8,20,ch,50,Squar_fch21.jpg,1
8,20,ch,50,Squar_fch24.jpg,1
8,20,ch,50,Squar_fcau16.jpg,0
8,20,ch,50,Squar_fch26.jpg,0
8,20,ch,50,Squar_Mcau48.jpg,0
8,20,ch,50,Squar_mch6.jpg,1
8,20,ch,50,Squar_fcau19.jpg,1
8,20,ch,50,Squar_mch29.jpg,1
8,20,ch,50,Squar_mch17.jpg,1
8,20,ch,50,Squar_fcau25.jpg,1
8,20,ch,50,Squar_fcau14.jpg,1
8,20,ch,50,Squar_mch12.jpg,1
8,20,ch,50,Squar_fcau2.jpg,0
8,20,ch,50,Squar_mch9.jpg,1
8,20,ch,50,Squar_fch19.jpg,1
8,20,ch,50,Squar_fch20.jpg,1
8,20,ch,50,Squar_fcau22.jpg,1
8,20,ch,50,Squar_fch8.jpg,1
8,20,ch,50,Squar_fch5.jpg,1
8,20,ch,50,Squar_fch17.jpg,1
8,20,ch,50,Squar_fcau26.jpg,1
8,20,ch,50,Squar_mch20.jpg,1
8,20,ch,50,Squar_mch16.jpg,1
8,20,ch,50,Squar_mcau10.jpg,1
8,20,ch,50,Squar_mcau13.jpg,1
8,20,ch,50,Squar_mch4.jpg,1
8,20,ch,50,Squar_fch11.jpg,1
8,20,ch,50,Squar_mcau4.jpg,1
8,20,ch,50,Squar_fch28.jpg,1
8,20,ch,50,Squar_Mcau47.jpg,1
8,20,ch,50,Squar_fcau29.jpg,1
8,20,ch,50,Squar_mcau15.jpg,1
8,20,ch,50,Squar_mcau11.jpg,1
8,20,ch,50,Squar_mch1.jpg,1
8,20,ch,50,Squar_mch2.jpg,1
8,20,ch,50,Squar_fcau23.jpg,1
8,20,ch,50,Squar_fch13.jpg,1
8,20,ch,50,Squar_fcau4.jpg,1
8,20,ch,50,Squar_fch15.jpg,1
8,20,ch,50,Squar_mch10.jpg,1
8,20,ch,50,Squar_fch12.jpg,1
8,20,ch,50,Squar_mcau9.jpg,1
8,20,ch,50,Squar_fcau11.jpg,1
8,20,ch,50,Squar_mcau19.jpg,1
8,20,ch,50,Squar_fcau6.jpg,1
8,20,ch,50,Squar_fch3.jpg,1
9,20,ch,50,Squar_fcau27.jpg,1
9,20,ch,50,Squar_mch12.jpg,1
9,20,ch,50,Squar_fch5.jpg,1
9,20,ch,50,Squar_mch28.jpg,1
9,20,ch,50,Squar_mch4.jpg,1
9,20,ch,50,Squar_fcau23.jpg,1
9,20,ch,50,Squar_fcau10.jpg,0
9,20,ch,50,Squar_fch18.jpg,1
9,20,ch,50,Squar_mcau22.jpg,0
9,20,ch,50,Squar_fch24.jpg,1
9,20,ch,50,Squar_Mcau47.jpg,1
9,20,ch,50,Squar_mcau13.jpg,1
9,20,ch,50,Squar_mcau25.jpg,1
9,20,ch,50,Squar_fch11.jpg,1
9,20,ch,50,Squar_fch3.jpg,0
9,20,ch,50,Squar_fcau19.jpg,1
9,20,ch,50,Squar_fcau22.jpg,1
9,20,ch,50,Squar_fch12.jpg,1
9,20,ch,50,Squar_mcau9.jpg,1
9,20,ch,50,Squar_fcau3.jpg,1
9,20,ch,50,Squar_mcau15.jpg,0
9,20,ch,50,Squar_fcau15.jpg,1
9,20,ch,50,Squar_fcau6.jpg,1
9,20,ch,50,Squar_fch28.jpg,1
9,20,ch,50,Squar_fcau34.jpg,0
9,20,ch,50,Squar_fcau14.jpg,1
9,20,ch,50,Squar_fcau24.jpg,0
9,20,ch,50,Squar_mch29.jpg,1
9,20,ch,50,Squar_fcau12.jpg,1
9,20,ch,50,Squar_mch20.jpg,1
9,20,ch,50,Squar_mcau8.jpg,1
9,20,ch,50,Squar_mch9.jpg,1
9,20,ch,50,Squar_fch13.jpg,1
9,20,ch,50,Squar_mch14.jpg,1
9,20,ch,50,Squar_fch2.jpg,1
9,20,ch,50,Squar_mcau20.jpg,1
9,20,ch,50,Squar_mcau5.jpg,1
9,20,ch,50,Squar_fch7.jpg,1
9,20,ch,50,Squar_mch21.jpg,0
9,20,ch,50,Squar_fch22.jpg,1
9,20,ch,50,Squar_fcau29.jpg,1
9,20,ch,50,Squar_mcau19.jpg,1
9,20,ch,50,Squar_mcau11.jpg,1
9,20,ch,50,Squar_fch14.jpg,1
9,20,ch,50,Squar_fcau2.jpg,1
9,20,ch,50,Squar_fch25.jpg,1
9,20,ch,50,Squar_fcau25.jpg,1
9,20,ch,50,Squar_fch1.jpg,1
9,20,ch,50,Squar_mch8.jpg,1
9,20,ch,50,Squar_mcau12.jpg,1
9,20,ch,50,Squar_mch11.jpg,1
9,20,ch,50,Squar_mch16.jpg,1
9,20,ch,50,Squar_mch27.jpg,1
9,20,ch,50,Squar_fch10.jpg,1
9,20,ch,50,Squar_mch23.jpg,1
9,20,ch,50,Squar_fch21.jpg,1
9,20,ch,50,Squar_mch18.jpg,1
9,20,ch,50,Squar_fch26.jpg,1
9,20,ch,50,Squar_mcau26.jpg,1
9,20,ch,50,Squar_fch8.jpg,1
9,20,ch,50,Squar_fch20.jpg,1
9,20,ch,50,Squar_mcau2.jpg,1
9,20,ch,50,Squar_mch2.jpg,1
9,20,ch,50,Squar_mcau10.jpg,1
9,20,ch,50,Squar_fcau7.jpg,1
9,20,ch,50,Squar_mcau14.jpg,1
9,20,ch,50,Squar_mcau7.jpg,1
9,20,ch,50,Squar_mch25.jpg,1
9,20,ch,50,Squar_fch16.jpg,1
9,20,ch,50,Squar_mch26.jpg,1
9,20,ch,50,Squar_fcau20.jpg,1
9,20,ch,50,Squar_fcau32.jpg,1
9,20,ch,50,Squar_mch5.jpg,1
9,20,ch,50,Squar_mcau18.jpg,0
9,20,ch,50,Squar_fcau16.jpg,0
9,20,ch,50,Squar_mcau3.jpg,1
9,20,ch,50,Squar_mcau1.jpg,1
9,20,ch,50,Squar_mch17.jpg,1
9,20,ch,50,Squar_mch10.jpg,1
9,20,ch,50,Squar_fch9.jpg,0
9,20,ch,50,Squar_Mcau45.jpg,1
9,20,ch,50,Squar_fch6.jpg,0
9,20,ch,50,Squar_mch22.jpg,1
9,20,ch,50,Squar_mch24.jpg,0
9,20,ch,50,Squar_mch13.jpg,1
9,20,ch,50,Squar_fch19.jpg,1
9,20,ch,50,Squar_mcau4.jpg,1
9,20,ch,50,Squar_fcau5.jpg,1
9,20,ch,50,Squar_fcau18.jpg,1
9,20,ch,50,Squar_fcau26.jpg,1
9,20,ch,50,Squar_mch19.jpg,1
9,20,ch,50,Squar_fcau13.jpg,1
9,20,ch,50,Squar_Mcau46.jpg,0
9,20,ch,50,Squar_fcau8.jpg,1
9,20,ch,50,Squar_fch4.jpg,1
9,20,ch,50,Squar_fcau9.jpg,1
9,20,ch,50,Squar_mch3.jpg,1
9,20,ch,50,Squar_mcau23.jpg,1
9,20,ch,50,Squar_mcau16.jpg,1
9,20,ch,50,Squar_fch23.jpg,1
9,20,ch,50,Squar_mcau21.jpg,1
9,20,ch,50,Squar_fcau11.jpg,1
9,20,ch,50,Squar_fch15.jpg,1
9,20,ch,50,Squar_mcau6.jpg,1
9,20,ch,50,Squar_mch6.jpg,1
9,20,ch,50,Squar_Mcau48.jpg,1
9,20,ch,50,Squar_mch1.jpg,1
9,20,ch,50,Squar_fch27.jpg,0
9,20,ch,50,Squar_fch17.jpg,1
9,20,ch,50,Squar_mcau17.jpg,1
9,20,ch,50,Squar_fcau4.jpg,1
9,20,ch,50,Squar_mch15.jpg,1
10,20,ch,50,Squar_fch18.jpg,1
10,20,ch,50,Squar_Mcau48.jpg,1
10,20,ch,50,Squar_fch2.jpg,1
10,20,ch,50,Squar_mch10.jpg,1
10,20,ch,50,Squar_mcau7.jpg,0
10,20,ch,50,Squar_fcau14.jpg,0
10,20,ch,50,Squar_fch27.jpg,1
10,20,ch,50,Squar_mch4.jpg,1
10,20,ch,50,Squar_fch20.jpg,1
10,20,ch,50,Squar_fch6.jpg,0
10,20,ch,50,Squar_mch11.jpg,1
10,20,ch,50,Squar_fch23.jpg,0
10,20,ch,50,Squar_mch15.jpg,1
10,20,ch,50,Squar_mcau8.jpg,1
10,20,ch,50,Squar_mch8.jpg,1
10,20,ch,50,Squar_mcau26.jpg,1
10,20,ch,50,Squar_mch13.jpg,1
10,20,ch,50,Squar_fch22.jpg,1
10,20,ch,50,Squar_mch16.jpg,0
10,20,ch,50,Squar_mch1.jpg,0
10,20,ch,50,Squar_fcau9.jpg,1
10,20,ch,50,Squar_mch28.jpg,1
10,20,ch,50,Squar_fcau22.jpg,1
10,20,ch,50,Squar_fch15.jpg,1
10,20,ch,50,Squar_fch14.jpg,0
10,20,ch,50,Squar_fcau25.jpg,1
10,20,ch,50,Squar_mch25.jpg,1
10,20,ch,50,Squar_mcau6.jpg,0
10,20,ch,50,Squar_mch9.jpg,1
10,20,ch,50,Squar_fch16.jpg,1
10,20,ch,50,Squar_mch17.jpg,1
10,20,ch,50,Squar_mcau25.jpg,1
10,20,ch,50,Squar_fch9.jpg,1
10,20,ch,50,Squar_fcau19.jpg,1
10,20,ch,50,Squar_mch22.jpg,1
10,20,ch,50,Squar_mcau21.jpg,0
10,20,ch,50,Squar_fch24.jpg,1
10,20,ch,50,Squar_Mcau46.jpg,1
10,20,ch,50,Squar_mcau19.jpg,1
10,20,ch,50,Squar_mch18.jpg,1
10,20,ch,50,Squar_fcau32.jpg,1
10,20,ch,50,Squar_mch19.jpg,1
10,20,ch,50,Squar_fcau27.jpg,1
10,20,ch,50,Squar_mch21.jpg,1
10,20,ch,50,Squar_mch12.jpg,1
10,20,ch,50,Squar_fch26.jpg,1
10,20,ch,50,Squar_mcau23.jpg,1
10,20,ch,50,Squar_mcau15.jpg,1
10,20,ch,50,Squar_mcau14.jpg,1
10,20,ch,50,Squar_Mcau47.jpg,1
10,20,ch,50,Squar_mch27.jpg,1
10,20,ch,50,Squar_fcau11.jpg,1
10,20,ch,50,Squar_mch3.jpg,1
10,20,ch,50,Squar_fch1.jpg,1
10,20,ch,50,Squar_mcau11.jpg,1
10,20,ch,50,Squar_mcau13.jpg,0
10,20,ch,50,Squar_fch19.jpg,1
10,20,ch,50,Squar_fch3.jpg,1
10,20,ch,50,Squar_fcau2.jpg,1
10,20,ch,50,Squar_fcau12.jpg,1
10,20,ch,50,Squar_mcau10.jpg,1
10,20,ch,50,Squar_fch5.jpg,0
10,20,ch,50,Squar_fcau7.jpg,0
10,20,ch,50,Squar_fcau26.jpg,1
10,20,ch,50,Squar_fcau20.jpg,1
10,20,ch,50,Squar_fcau10.jpg,1
10,20,ch,50,Squar_mch29.jpg,1
10,20,ch,50,Squar_fch12.jpg,1
10,20,ch,50,Squar_fcau6.jpg,1
10,20,ch,50,Squar_mcau9.jpg,1
10,20,ch,50,Squar_fcau4.jpg,1
10,20,ch,50,Squar_Mcau45.jpg,1
10,20,ch,50,Squar_fcau24.jpg,1
10,20,ch,50,Squar_fcau29.jpg,1
10,20,ch,50,Squar_mcau4.jpg,1
10,20,ch,50,Squar_fch13.jpg,1
10,20,ch,50,Squar_fch10.jpg,1
10,20,ch,50,Squar_mcau3.jpg,0
10,20,ch,50,Squar_fcau16.jpg,1
10,20,ch,50,Squar_fch4.jpg,1
10,20,ch,50,Squar_mch23.jpg,1
10,20,ch,50,Squar_mcau2.jpg,1
10,20,ch,50,Squar_fcau34.jpg,1
10,20,ch,50,Squar_fcau3.jpg,1
10,20,ch,50,Squar_fch8.jpg,1
10,20,ch,50,Squar_fch11.jpg,1
10,20,ch,50,Squar_mcau1.jpg,1
10,20,ch,50,Squar_fcau23.jpg,1
10,20,ch,50,Squar_fch7.jpg,1
10,20,ch,50,Squar_mch6.jpg,1
10,20,ch,50,Squar_mch2.jpg,1
10,20,ch,50,Squar_mch26.jpg,0
10,20,ch,50,Squar_fcau13.jpg,1
10,20,ch,50,Squar_mcau20.jpg,1
10,20,ch,50,Squar_mcau12.jpg,0
10,20,ch,50,Squar_fcau15.jpg,1
10,20,ch,50,Squar_fch25.jpg,1
10,20,ch,50,Squar_fch21.jpg,1
10,20,ch,50,Squar_fch28.jpg,1
10,20,ch,50,Squar_mch14.jpg,1
10,20,ch,50,Squar_mch20.jpg,1
10,20,ch,50,Squar_mcau22.jpg,1
10,20,ch,50,Squar_mcau5.jpg,1
10,20,ch,50,Squar_mch24.jpg,1
10,20,ch,50,Squar_fcau5.jpg,1
10,20,ch,50,Squar_mcau16.jpg,1
10,20,ch,50,Squar_mcau17.jpg,1
10,20,ch,50,Squar_fch17.jpg,1
10,20,ch,50,Squar_mcau18.jpg,1
10,20,ch,50,Squar_fcau8.jpg,1
10,20,ch,50,Squar_mch5.jpg,1
10,20,ch,50,Squar_fcau18.jpg,1
1,20,cau,40,Squar_mch6.jpg,1
1,20,cau,40,Squar_mch28.jpg,1
1,20,cau,40,Squar_fcau11.jpg,1
1,20,cau,40,Squar_fcau3.jpg,1
1,20,cau,40,Squar_mch29.jpg,1
1,20,cau,40,Squar_mcau26.jpg,1
1,20,cau,40,Squar_mch5.jpg,1
1,20,cau,40,Squar_fch12.jpg,0
1,20,cau,40,Squar_fch23.jpg,1
1,20,cau,40,Squar_mch26.jpg,1
1,20,cau,40,Squar_fcau27.jpg,1
1,20,cau,40,Squar_fcau25.jpg,0
1,20,cau,40,Squar_mch2.jpg,0
1,20,cau,40,Squar_fcau10.jpg,0
1,20,cau,40,Squar_mch3.jpg,1
1,20,cau,40,Squar_fch28.jpg,1
1,20,cau,40,Squar_mch13.jpg,1
1,20,cau,40,Squar_fcau26.jpg,1
1,20,cau,40,Squar_mcau4.jpg,1
1,20,cau,40,Squar_mch1.jpg,1
1,20,cau,40,Squar_mch21.jpg,1
1,20,cau,40,Squar_mch25.jpg,1
1,20,cau,40,Squar_mch11.jpg,1
1,20,cau,40,Squar_fch15.jpg,1
1,20,cau,40,Squar_fch24.jpg,1
1,20,cau,40,Squar_mcau23.jpg,1
1,20,cau,40,Squar_Mcau47.jpg,1
1,20,cau,40,Squar_fcau16.jpg,1
1,20,cau,40,Squar_Mcau48.jpg,1
1,20,cau,40,Squar_mcau16.jpg,1
1,20,cau,40,Squar_mch24.jpg,1
1,20,cau,40,Squar_mch18.jpg,1
1,20,cau,40,Squar_mch22.jpg,1
1,20,cau,40,Squar_mch14.jpg,1
1,20,cau,40,Squar_fch14.jpg,0
1,20,cau,40,Squar_fch4.jpg,1
1,20,cau,40,Squar_mcau6.jpg,1
1,20,cau,40,Squar_mch17.jpg,0
1,20,cau,40,Squar_mch15.jpg,1
1,20,cau,40,Squar_mch20.jpg,1
1,20,cau,40,Squar_fcau14.jpg,1
1,20,cau,40,Squar_mch27.jpg,1
1,20,cau,40,Squar_fch10.jpg,1
1,20,cau,40,Squar_fch22.jpg,1
1,20,cau,40,Squar_mch16.jpg,1
1,20,cau,40,Squar_fcau24.jpg,1
1,20,cau,40,Squar_fcau20.jpg,0
1,20,cau,40,Squar_mcau14.jpg,1
1,20,cau,40,Squar_mcau7.jpg,1
1,20,cau,40,Squar_fcau6.jpg,1
1,20,cau,40,Squar_fch25.jpg,0
1,20,cau,40,Squar_fch6.jpg,1
1,20,cau,40,Squar_fcau23.jpg,1
1,20,cau,40,Squar_mcau12.jpg,0
1,20,cau,40,Squar_fch20.jpg,0
1,20,cau,40,Squar_fcau9.jpg,1
1,20,cau,40,Squar_mch19.jpg,1
1,20,cau,40,Squar_mch8.jpg,1
1,20,cau,40,Squar_fch16.jpg,1
1,20,cau,40,Squar_fcau7.jpg,1
1,20,cau,40,Squar_mch23.jpg,0
1,20,cau,40,Squar_mcau5.jpg,1
1,20,cau,40,Squar_mcau20.jpg,1
1,20,cau,40,Squar_fch17.jpg,0
1,20,cau,40,Squar_fch18.jpg,1
1,20,cau,40,Squar_mch9.jpg,1
1,20,cau,40,Squar_mch4.jpg,1
1,20,cau,40,Squar_fch2.jpg,1
1,20,cau,40,Squar_fch3.jpg,1
1,20,cau,40,Squar_fcau34.jpg,1
1,20,cau,40,Squar_mcau13.jpg,1
1,20,cau,40,Squar_mcau19.jpg,1
1,20,cau,40,Squar_fch8.jpg,0
1,20,cau,40,Squar_fch11.jpg,1
1,20,cau,40,Squar_fch27.jpg,1
1,20,cau,40,Squar_mcau15.jpg,0
1,20,cau,40,Squar_mcau11.jpg,1
1,20,cau,40,Squar_fcau29.jpg,1
1,20,cau,40,Squar_fch1.jpg,1
1,20,cau,40,Squar_mcau1.jpg,1
1,20,cau,40,Squar_fch7.jpg,1
1,20,cau,40,Squar_fch9.jpg,1
1,20,cau,40,Squar_fch5.jpg,1
1,20,cau,40,Squar_fch13.jpg,1
1,20,cau,40,Squar_fch21.jpg,1
1,20,cau,40,Squar_mch10.jpg,1
1,20,cau,40,Squar_mch12.jpg,1
1,20,cau,40,Squar_mcau18.jpg,0
1,20,cau,40,Squar_mcau8.jpg,1
1,20,cau,40,Squar_fcau18.jpg,1
1,20,cau,40,Squar_fch19.jpg,0
1,20,cau,40,Squar_fch26.jpg,1
1,20,cau,40,Squar_mcau9.jpg,1
2,20,cau,40,Squar_mcau13.jpg,0
2,20,cau,40,Squar_mcau19.jpg,1
2,20,cau,40,Squar_mch25.jpg,1
2,20,cau,40,Squar_fch7.jpg,1
2,20,cau,40,Squar_fcau25.jpg,0
2,20,cau,40,Squar_mch19.jpg,0
2,20,cau,40,Squar_mch4.jpg,1
2,20,cau,40,Squar_fch6.jpg,0
2,20,cau,40,Squar_mch26.jpg,1
2,20,cau,40,Squar_fcau24.jpg,1
2,20,cau,40,Squar_fcau29.jpg,0
2,20,cau,40,Squar_fcau15.jpg,1
2,20,cau,40,Squar_fch12.jpg,1
2,20,cau,40,Squar_mcau18.jpg,0
2,20,cau,40,Squar_mch17.jpg,0
2,20,cau,40,Squar_mch3.jpg,0
2,20,cau,40,Squar_mch14.jpg,1
2,20,cau,40,Squar_mch22.jpg,1
2,20,cau,40,Squar_mch13.jpg,1
2,20,cau,40,Squar_mcau20.jpg,1
2,20,cau,40,Squar_mch8.jpg,1
2,20,cau,40,Squar_mch20.jpg,0
2,20,cau,40,Squar_mcau9.jpg,1
2,20,cau,40,Squar_fch1.jpg,1
2,20,cau,40,Squar_fch20.jpg,1
2,20,cau,40,Squar_mch15.jpg,0
2,20,cau,40,Squar_fch2.jpg,1
2,20,cau,40,Squar_mch24.jpg,1
2,20,cau,40,Squar_fch15.jpg,1
2,20,cau,40,Squar_Mcau45.jpg,1
2,20,cau,40,Squar_fch21.jpg,0
2,20,cau,40,Squar_fch9.jpg,1
2,20,cau,40,Squar_fch5.jpg,1
2,20,cau,40,Squar_mcau3.jpg,1
2,20,cau,40,Squar_mcau4.jpg,1
2,20,cau,40,Squar_fcau8.jpg,1
2,20,cau,40,Squar_mcau6.jpg,0
2,20,cau,40,Squar_fch3.jpg,1
2,20,cau,40,Squar_fch10.jpg,1
2,20,cau,40,Squar_mch18.jpg,1
2,20,cau,40,Squar_mcau12.jpg,1
2,20,cau,40,Squar_mch2.jpg,1
2,20,cau,40,Squar_mch6.jpg,1
2,20,cau,40,Squar_mcau25.jpg,1
2,20,cau,40,Squar_fch22.jpg,1
2,20,cau,40,Squar_fch8.jpg,1
2,20,cau,40,Squar_mch29.jpg,0
2,20,cau,40,Squar_mcau5.jpg,1
2,20,cau,40,Squar_fcau10.jpg,0
2,20,cau,40,Squar_mch11.jpg,0
2,20,cau,40,Squar_mch21.jpg,0
2,20,cau,40,Squar_mch12.jpg,1
2,20,cau,40,Squar_fch26.jpg,1
2,20,cau,40,Squar_fcau3.jpg,1
2,20,cau,40,Squar_mch1.jpg,0
2,20,cau,40,Squar_fch25.jpg,0
2,20,cau,40,Squar_fcau9.jpg,0
2,20,cau,40,Squar_fcau20.jpg,1
2,20,cau,40,Squar_fcau26.jpg,1
2,20,cau,40,Squar_fcau5.jpg,1
2,20,cau,40,Squar_fch4.jpg,0
2,20,cau,40,Squar_mcau16.jpg,1
2,20,cau,40,Squar_mch28.jpg,1
2,20,cau,40,Squar_fch11.jpg,1
2,20,cau,40,Squar_fcau14.jpg,1
2,20,cau,40,Squar_fcau27.jpg,0
2,20,cau,40,Squar_fcau16.jpg,0
2,20,cau,40,Squar_mch23.jpg,0
2,20,cau,40,Squar_fch23.jpg,1
2,20,cau,40,Squar_fch28.jpg,0
2,20,cau,40,Squar_fch18.jpg,0
2,20,cau,40,Squar_fch16.jpg,1
2,20,cau,40,Squar_fch17.jpg,0
2,20,cau,40,Squar_fcau6.jpg,1
2,20,cau,40,Squar_fch19.jpg,0
2,20,cau,40,Squar_fch24.jpg,1
2,20,cau,40,Squar_Mcau48.jpg,1
2,20,cau,40,Squar_mcau8.jpg,0
2,20,cau,40,Squar_mch27.jpg,1
2,20,cau,40,Squar_mcau21.jpg,1
2,20,cau,40,Squar_fcau2.jpg,1
2,20,cau,40,Squar_mch16.jpg,0
2,20,cau,40,Squar_mcau15.jpg,1
2,20,cau,40,Squar_fcau34.jpg,1
2,20,cau,40,Squar_mch5.jpg,1
2,20,cau,40,Squar_mcau11.jpg,1
2,20,cau,40,Squar_fcau7.jpg,0
2,20,cau,40,Squar_mch9.jpg,0
2,20,cau,40,Squar_fch13.jpg,0
2,20,cau,40,Squar_fch27.jpg,1
2,20,cau,40,Squar_fch14.jpg,1
2,20,cau,40,Squar_fcau32.jpg,1
2,20,cau,40,Squar_mch10.jpg,0
3,20,cau,40,Squar_Mcau46.jpg,0
3,20,cau,40,Squar_mch12.jpg,1
3,20,cau,40,Squar_fcau15.jpg,1
3,20,cau,40,Squar_fch18.jpg,1
3,20,cau,40,Squar_fcau4.jpg,0
3,20,cau,40,Squar_mch16.jpg,0
3,20,cau,40,Squar_fch11.jpg,1
3,20,cau,40,Squar_mch26.jpg,0
3,20,cau,40,Squar_mch22.jpg,1
3,20,cau,40,Squar_mch1.jpg,1
3,20,cau,40,Squar_fch16.jpg,1
3,20,cau,40,Squar_mch19.jpg,1
3,20,cau,40,Squar_fch25.jpg,0
3,20,cau,40,Squar_fch8.jpg,0
3,20,cau,40,Squar_fcau13.jpg,1
3,20,cau,40,Squar_fch4.jpg,1
3,20,cau,40,Squar_mch5.jpg,1
3,20,cau,40,Squar_mch6.jpg,1
3,20,cau,40,Squar_mcau16.jpg,1
3,20,cau,40,Squar_fch10.jpg,1
3,20,cau,40,Squar_Mcau47.jpg,1
3,20,cau,40,Squar_mcau3.jpg,0
3,20,cau,40,Squar_mch18.jpg,1
3,20,cau,40,Squar_fch22.jpg,1
3,20,cau,40,Squar_mch4.jpg,1
3,20,cau,40,Squar_mch28.jpg,1
3,20,cau,40,Squar_fch5.jpg,0
3,20,cau,40,Squar_mch20.jpg,1
3,20,cau,40,Squar_mcau25.jpg,0
3,20,cau,40,Squar_fcau6.jpg,0
3,20,cau,40,Squar_mch27.jpg,1
3,20,cau,40,Squar_mch11.jpg,0
3,20,cau,40,Squar_fcau19.jpg,1
3,20,cau,40,Squar_mcau17.jpg,0
3,20,cau,40,Squar_fch15.jpg,1
3,20,cau,40,Squar_fch6.jpg,1
3,20,cau,40,Squar_fch23.jpg,1
3,20,cau,40,Squar_fch14.jpg,0
3,20,cau,40,Squar_fcau24.jpg,1
3,20,cau,40,Squar_fch12.jpg,0
3,20,cau,40,Squar_fch1.jpg,1
3,20,cau,40,Squar_fch17.jpg,1
3,20,cau,40,Squar_mch21.jpg,1
3,20,cau,40,Squar_mch14.jpg,1
3,20,cau,40,Squar_mch24.jpg,1
3,20,cau,40,Squar_fch19.jpg,1
3,20,cau,40,Squar_fcau12.jpg,1
3,20,cau,40,Squar_mch8.jpg,1
3,20,cau,40,Squar_mcau4.jpg,1
3,20,cau,40,Squar_fcau23.jpg,1
3,20,cau,40,Squar_fch9.jpg,1
3,20,cau,40,Squar_fcau7.jpg,1
3,20,cau,40,Squar_mch2.jpg,1
3,20,cau,40,Squar_mcau19.jpg,0
3,20,cau,40,Squar_fch3.jpg,0
3,20,cau,40,Squar_fch20.jpg,1
3,20,cau,40,Squar_fch7.jpg,0
3,20,cau,40,Squar_Mcau45.jpg,1
3,20,cau,40,Squar_fcau14.jpg,1
3,20,cau,40,Squar_fcau32.jpg,1
3,20,cau,40,Squar_mch23.jpg,0
3,20,cau,40,Squar_mch25.jpg,0
3,20,cau,40,Squar_mch9.jpg,1
3,20,cau,40,Squar_fch26.jpg,1
3,20,cau,40,Squar_mch29.jpg,1
3,20,cau,40,Squar_fch24.jpg,1
3,20,cau,40,Squar_fcau5.jpg,1
3,20,cau,40,Squar_mcau21.jpg,1
3,20,cau,40,Squar_fch27.jpg,0
